,title,view,like,unlike,date
557,피터팬 컴플렉스Peterpan Complex 명곡 모음 100초,조회수 29855회,806,8,2018. 3. 27.
558,키썸 - 남겨둘게 feat로시 KISUM - It's Okay feat Rothy 세로라이브,조회수 160959회,2.9천,34,2018. 3. 27.
559,세로라이브 강이채 - HITCH 히치,조회수 18572회,489,9,2018. 3. 27.
560,인디플레이 선물 역주행에 가려졌던 진짜 감성 멜로망스MeloMance - 그 밤,조회수 94756회,1.6천,16,2018. 3. 26.
561,닐로 Nilo - 지나오다 Pass by 세로라이브,조회수 5997570회,3.4만,1.2만,2018. 3. 26.
562,그렇게 아버지가 된다 Like Father Like Son 스무살의OST,조회수 10266회,171,5,2018. 3. 25.
563,세로라이브 벤 - Love Recipe,조회수 78599회,1.1천,13,2018. 3. 23.
564,카더가든X새소년 - Little By Little 세로라이브 Car the Garden X SE SO NEON Live,조회수 694531회,1.3만,119,2018. 3. 22.
565,SF9 에스에프나인 채팅 인터뷰 읽씹금지 Chat Interview,조회수 165713회,5.3천,19,2018. 3. 22.
566,100%VIEW 전소연 GI-DLE여자아이들 인터뷰 interview,조회수 199696회,5.7천,72,2018. 3. 20.
567,민서 - 멋진 꿈 세로라이브 MINSEO - The Grand Dreams Live,조회수 224817회,4.8천,48,2018. 3. 20.
568,반반라이브 바닐라어쿠스틱 X 스무살 - 너를 담아 봄,조회수 48522회,787,6,2018. 3. 19.
569,라라랜드 LA LA LAND 스무살의OST,조회수 41677회,754,15,2018. 3. 17.
570,100초로 보는 NCT 18명 | 100 sec Choreography | All members,조회수 7734650회,39만,1.4천,2018. 3. 16.
571,이슬라이브 한동근 Han Dong Geun - 이 소설의 끝을 다시 써보려 해  그대라는 사치,조회수 231310회,2천,58,2018. 3. 16.
572,100초 100초로 듣는 고상지,조회수 37155회,1.3천,6,2018. 3. 15.
573,인디플레이 프롬Fromm - 달의 뒤편으로 와요,조회수 27193회,879,10,2018. 3. 12.
574,4K 댄스 100초로 보는 갓세븐 100sec GOT7,조회수 2941306회,17만,606,2018. 3. 12.
575,레이디스코드 소정 So Jung of LADIES' CODE - Stay Here 세로라이브,조회수 54860회,2천,12,2018. 3. 8.
576,김성규 Kim Sung Kyu INFINITE - True love 세로라이브,조회수 345201회,1.9만,55,2018. 3. 5.
577,Eric Nam 에릭남 - 유후 You Who 세아노 결혼식 축가 LIVE,조회수 429962회,4.4천,65,2018. 3. 2.
578,에스에프나인 SF9 - 맘마미아 MAMMA MIA 세로댄스 4K 60P / DANCE Choreography,조회수 390641회,1.6만,49,2018. 3. 2.
579,나라에 바칠 목숨이 오직 하나밖에 없는 것만이 유일한 슬픔입니다 마음으로 보는 라이브 이가연 박세현 - 유관순 노래 삼일절 노래 수어/수화 sign language Live,조회수 62490회,1.6천,7,2018. 3. 1.
580,세로라이브 우주소녀 WJSN - 꿈꾸는 마음으로 Dreams come true,조회수 723854회,1.6만,294,2018. 2. 27.
581,100초 100초로 듣는 치즈,조회수 292715회,8천,39,2018. 2. 24.
582,10cm 권정열 - 쓰담쓰담 세아노 결혼식 축가 LIVE,조회수 294299회,3.2천,39,2018. 2. 23.
583,CLC - Black Dress 세로댄스 | Dance Choreography,조회수 856587회,2.4만,204,2018. 2. 22.
584,세로라이브 마틴스미스 - 미쳤나봐 feat정성하,조회수 114063회,2.2천,16,2018. 2. 22.
585,100초 100초로 보는 세븐틴 SEVENTEEN Choreography,조회수 5798584회,22만,899,2018. 2. 21.
586,레터플로우 Letter Flow - 너의 아침 너의 오후 너의 밤 Your Morning Afternoon Night 세로라이브,조회수 18439회,200,1,2018. 2. 20.
587,양요섭 YANG YOSEOP Highlight 네가 없는 곳 Where I am gone 세로라이브,조회수 205710회,1.1만,59,2018. 2. 19.
588,남자 아이돌 베스트 노래 9곡 모음zip 세로라이브 연속듣기 30분 KPOP BOY GROUPS TOP 9,조회수 53046회,1.6천,21,2018. 2. 19.
589,세로라이브 정승환 - 비가 온다 Jung SeungHwan - It's Raining,조회수 721686회,6.8천,109,2018. 2. 19.
590,네모라이브 장기하와 얼굴들 - 새해복 福,조회수 35684회,786,15,2018. 2. 15.
591,2018 새해인사 - 선미 설현 오마이걸 MXM 블락비 양요섭 정승환 청하 펀치 더블V 볼빨사 윤미래 타이거JK 스무살 헨리 환희 베이빌론 김민석,조회수 28925회,911,13,2018. 2. 14.
592,100초 100초로 듣는 정승환,조회수 473550회,1.1만,54,2018. 2. 14.
593,이슬라이브 어반자카파 Urbanzakapa - 그날에 우리,조회수 158624회,1.8천,36,2018. 2. 14.
594,이터널 선샤인 Eternal Sunshine Of The Spotless Mind 스무살의OST,조회수 14410회,297,5,2018. 2. 13.
595,박보람 - 애쓰지 마요 세로라이브/Live Park Boram - Will Be Fine,조회수 1290463회,7.2천,1.8천,2018. 2. 13.
596,건축학개론 Architecture 101 스무살의OST,조회수 25036회,534,4,2018. 2. 7.
597,100초100초로 듣는 윤미래 Yoon mi rae,조회수 693563회,1.3만,74,2018. 2. 7.
598,세로라이브 효린 HYOLYN - 내일할래 To Do List,조회수 268341회,8.1천,60,2018. 2. 6.
599,세로라이브 펀치 - 오늘 밤도 Punch - Tonight,조회수 660374회,6.6천,64,2018. 2. 6.
600,구구단 Gugudan - The Boots Acapella Remix 세로라이브,조회수 1200972회,3.9만,406,2018. 2. 5.
601,펀치 - 밤이 되니까 세로라이브 Punch - When Night Is Falling,조회수 1577000회,1.5만,251,2018. 2. 2.
602,헨리 Henry - 몬스터 Monster 너에게 보내는 라이브 어쿠스틱 ver,조회수 61314회,2.1천,10,2018. 2. 2.
603,STAY심태윤 - ANNIVERSARY 애니버서리 Couple travelling Video,조회수 15246회,243,12,2018. 1. 31.
604,베이빌론 환희 - Everything 세로라이브,조회수 79151회,1.2천,13,2018. 1. 31.
605,세로라이브 미교 - 잊어도 그것이,조회수 84654회,1.1천,29,2018. 1. 30.
606,My Story 문댄서즈 MDSZ,조회수 3935회,95,2,2018. 1. 30.
607,스무살20 years of age - X 세로라이브,조회수 94783회,615,9,2018. 1. 29.
608,남자 감성 발라드 베스트 노래 15곡 모음zip 세로라이브 연속듣기 1시간 Best Male Ballads Top15,조회수 1193599회,5.7천,594,2018. 1. 29.
609,My Story 호아 HOA,조회수 5535회,154,2,2018. 1. 26.
610,다비치 - 너 없는 시간들 세로라이브 이해리 강민경 고음 대박 LIVE,조회수 2036269회,1.6만,275,2018. 1. 25.
611,여자 감성 발라드 베스트 노래 14곡 모음zip 세로라이브 연속듣기 1시간 Best Female Ballads Top14,조회수 370403회,4.4천,155,2018. 1. 24.
612,세로라이브 김보경 - 싫다,조회수 92098회,1.4천,22,2018. 1. 24.
613,다비치 Davichi 100초 로 듣는 명곡 노래방 애창곡 모음,조회수 1563028회,2.5만,196,2018. 1. 22.
614,케이시Kassy - 사랑받고 싶어I want love 세로라이브,조회수 144437회,2.4천,26,2018. 1. 19.
615,선미 - 주인공 세로댄스 Sunmi - HEROINES | Dance Choreography,조회수 1142114회,1.9만,574,2018. 1. 18.
616,My Story 악어들 AGGUDLE,조회수 5734회,107,1,2018. 1. 18.
617,세로라이브 오존O3ohn - Oooh,조회수 40303회,993,16,2018. 1. 17.
618,청하 - 롤러코스터 4K MV 세로댄스 CHUNG HA - Roller Coaster | DANCE Choreography,조회수 1572496회,2.9만,278,2018. 1. 17.
619,JBJ - 꽃이야 My Flower 몰빵라이브 Jackpot Live,조회수 732800회,3.5만,124,2018. 1. 17.
620,장우영Wooyoung of 2PM - 뚝Quit 세로라이브,조회수 53951회,2.5천,38,2018. 1. 16.
621,세로라이브 정준일 - Say Yes,조회수 116900회,1.4천,22,2018. 1. 16.
622,볼빨간사춘기 - 첫사랑 마음으로 보는 라이브 수어/수화 sign language Live,조회수 1283613회,2.3만,241,2018. 1. 13.
623,MXM - Diamond Girl 다이아몬드 걸 세로라이브,조회수 122150회,6.3천,38,2018. 1. 12.
624,조권Jo Kwon - 새벽 Lonely 세로라이브,조회수 61591회,1.4천,24,2018. 1. 10.
625,My Story 레이브릭스 LAYBRICKS,조회수 5139회,109,2,2018. 1. 10.
626,볼빨간사춘기 - 첫사랑 여섯시 라이브 볼빨사 신곡,조회수 1736239회,1.2만,260,2018. 1. 10.
627,세로라이브 오마이걸 - 비밀 정원,조회수 2673764회,4.9만,571,2018. 1. 9.
628,블락비 Block B - 떠나지 마요 Don't Leave 세로라이브,조회수 832858회,2.3만,117,2018. 1. 8.
629,볼빨간사춘기 BOL4 1분노트,조회수 48511회,1.2천,6,2018. 1. 8.
630,볼빨간사춘기 - 첫사랑 영상통화 우지윤 편,조회수 33992회,641,14,2018. 1. 7.
631,블락비 메들리 Block B's Best Hits feat 알콜,조회수 375048회,1.2만,52,2018. 1. 7.
632,볼빨간사춘기 - 첫사랑 영상통화 안지영 편,조회수 68623회,964,46,2018. 1. 5.
633,송주희 - 재미없을 나이 feat헬로비너스 유영 세로라이브,조회수 36603회,894,12,2018. 1. 3.
634,더블V 송은이 김숙 - 3도 3DO 세로라이브,조회수 682583회,1.8만,128,2017. 12. 31.
635,My Story 오가닉 사이언스 Organic Science,조회수 7486회,137,4,2017. 12. 29.
636,슈퍼주니어 동해 Super Junior DongHae - Perfect 세로라이브,조회수 228698회,1.3만,39,2017. 12. 28.
637,세로라이브 선우정아 - 고양이,조회수 272759회,7천,33,2017. 12. 28.
638,지바노프Jeebanoff-진심세로라이브,조회수 65547회,1.7천,16,2017. 12. 28.
639,윤하 Younha  X 그루비룸 Groovyroom - RescuE 앨범스포일러,조회수 265919회,3.6천,30,2017. 12. 25.
640,읽씹금지 볼빨간사춘기,조회수 492041회,6.9천,155,2017. 12. 24.
641,AOA 설현 X 멜로망스 김민석 - 썸남썸녀를 위한 연애권장송 BEST 5 마음으로 보는 라이브 수어/수화 sign language Live,조회수 867521회,1.5만,270,2017. 12. 23.
642,'볼빨간 사춘기'의 썸남을 위한 셀프쿠킹 쿠킹라이브 cooking live,조회수 106347회,2.1천,21,2017. 12. 23.
643,바이브 VIBE - 오래오래 세아노 결혼식 축가 라이브 LIVE,조회수 296507회,1천,72,2017. 12. 23.
644,회식라이브윤딴딴YUN DDan DDan,조회수 64334회,919,11,2017. 12. 23.
645,크러쉬가 직접 편곡한 크러쉬 Crush 명곡 모음 100초로 듣는 크러쉬 Live,조회수 533643회,1.4만,38,2017. 12. 19.
646,My Story 인플레이스 In Place,조회수 7867회,91,2,2017. 12. 18.
647,크러쉬 Crush 채팅 인터뷰 읽씹금지 Chat Interview,조회수 269675회,6천,54,2017. 12. 18.
648,정준일이 작사작곡했다는 ‘태민TAEMIN - 눈꽃Snow Flower’ 라이브 세로라이브/4K Live,조회수 901798회,3.4만,165,2017. 12. 15.
649,세로라이브 이적 - 나침반,조회수 660599회,4.5천,142,2017. 12. 15.
650,수고했어 오늘도 좋아하는 연예인과 인생사진을 찍는다면 29 아스트로 차은우,조회수 1601175회,3.5만,319,2017. 12. 15.
651,세로라이브로시Rothy - Stars,조회수 437828회,8.3천,82,2017. 12. 15.
652,반반라이브 일곱살7 Years Old- 소유X문문 SoYou X MoonMoon,조회수 150335회,2.5천,42,2017. 12. 13.
653,세로라이브 유연정 - Marry You 메리유 Marry Me Part2,조회수 810999회,1.1만,321,2017. 12. 13.
654,100초 100초로 보는 엄정화,조회수 688289회,1.4만,133,2017. 12. 13.
655,카더가든X오혁 - 섬으로 가요 세로라이브 Car the Garden - Island feat Ohhyuk of Hyukoh 혁오,조회수 635751회,1.2만,77,2017. 12. 12.
656,해상쓰레기 주워서 라이브하는 오혁&카더가든 자급자족 라이브 카더가든 - 섬으로 가요 feat 오혁 Ohhyuk of Hyukoh 혁오,조회수 476952회,8.1천,83,2017. 12. 11.
657,세로라이브 이석훈 Lee Seok Hoon - Marry Me,조회수 928863회,1.2만,205,2017. 12. 11.
658,윤하 Younha - 종이비행기Hello Feat pH-1 Prod Groovyroom 세로라이브,조회수 925541회,1.3만,114,2017. 12. 11.
659,세로라이브 소희 김상균 - 유치해도 Prod 이민혁비투비,조회수 101303회,3.4천,25,2017. 12. 8.
660,봉구 - 보고 싶어 세로라이브,조회수 175463회,1.1천,18,2017. 12. 7.
661,유주GFRIEND 지후IZ - 하트시그널 HEART SIGNAL 네모라이브,조회수 152656회,6.9천,35,2017. 12. 7.
662,스무살20 Years Of Age - 나를 지나고 나면On The Turn 세로라이브,조회수 88131회,1.3천,24,2017. 12. 6.
663,자이언티 ZionT - 눈 feat 이문세 세로라이브,조회수 1277015회,1.4만,266,2017. 12. 6.
664,자우림 Jaurim 메들리 노래방라이브,조회수 138192회,2.6천,10,2017. 12. 5.
665,한동근Han Dong Geun - 안 될 사랑Undoable 세로라이브,조회수 539297회,3.7천,98,2017. 12. 4.
666,이문세Lee Moon-Sae X 자이언티ZionT'눈' 음원 스포 인터뷰,조회수 81875회,1.3천,14,2017. 12. 3.
667,SF9 - 오솔레미오 O Sole Mio 4K / 춤추는 의상실  Dancing Dress Room,조회수 1921906회,7.3만,415,2017. 12. 1.
668,손효규SON HYO KYOU - 친구라도 될 걸 그랬어We Should've Been Friends 세로라이브,조회수 50874회,465,51,2017. 12. 1.
669,수고했어 오늘도 박원순이 야식을 들고 찾아온다면 28 박원순,조회수 86703회,697,160,2017. 11. 30.
670,스웨덴세탁소 - 바람 세로라이브 Sweden Laundry - Wish,조회수 74931회,909,9,2017. 11. 30.
671,100초 100초로 듣는 디어클라우드,조회수 36868회,984,5,2017. 11. 29.
672,유승우 Yu Seungowoo - 더 Anymore 세로라이브,조회수 65416회,1.5천,4,2017. 11. 28.
673,100초로 듣는 ZionT 100초,조회수 685313회,1.7만,85,2017. 11. 28.
674,준케이 JUN K - 이사하는 날 A Moving Day 세로라이브,조회수 51401회,1.7천,23,2017. 11. 28.
675,슬옹Seul Ong - 너의 바다 Sea Of Love 세로라이브,조회수 42897회,814,6,2017. 11. 27.
676,허각 Huh Gak - 바보야 Only You 세로라이브,조회수 1796239회,1만,287,2017. 11. 27.
677,Starship Artists 케이윌 소유 유승우 마인드유 몬스타엑스 우주소녀 정세운 - 버터플라이Butterfly,조회수 482475회,2.1만,159,2017. 11. 25.
678,카드 KARD - You in me 세로댄스,조회수 136264회,4.5천,31,2017. 11. 25.
679,한해 X 하니EXID - 보는 눈 Eyes 세로라이브,조회수 287408회,4.5천,55,2017. 11. 25.
680,비RAIN - 오늘 헤어져 feat 조현아 of 어반자카파 세로라이브,조회수 356577회,3.9천,107,2017. 11. 24.
681,멜로망스 Melomance - 겨울노래 Winter Love Songs feat 인형 덴버 베스트 5 BEST5,조회수 374364회,8.2천,61,2017. 11. 24.
682,바닐라 어쿠스틱 Vanilla acoustic - 끝이 아닌 것 같아서 세로라이브 LIVE,조회수 130752회,1.6천,27,2017. 11. 23.
683,축하해 생일인 팬 찾아가서 같이 밥 먹고 축하해주는 블락비,조회수 514619회,1.1만,90,2017. 11. 22.
684,소란 SORAN - 연애 같은 걸 하니까 세로라이브,조회수 132187회,1.8천,18,2017. 11. 22.
685,단독공개 EXID 의 RE:PLAY - EP2,조회수 135851회,3.4천,22,2017. 11. 18.
686,바닐라 어쿠스틱 Vanilla Acoustic 100초 라이브 Live,조회수 70052회,1.3천,5,2017. 11. 18.
687,이슬라이브 허각 Huh Gak - 히트곡 메들리 | 언제나 | Hello | 나를 사랑했던 사람아 | 하늘을 달리다 Medley,조회수 536615회,3.2천,81,2017. 11. 17.
688,민서 Minseo - 좋아 Yes 세로라이브 윤종신 좋니 답가 | 가사 Live,조회수 8943816회,4.9만,2.8천,2017. 11. 16.
689,윤딴딴 - 밤에 잠이 안 올 때 세로라이브 Yun Ddanddan Lives 너목보,조회수 361308회,3.5천,49,2017. 11. 16.
690,김동완 - 헤어지긴 한 걸까 세로라이브 Kim Dong Wan,조회수 156458회,4천,92,2017. 11. 14.
691,비투비 BTOB - 그리워하다 Missing you 마음으로 보는 라이브 수어/수화 sign language Live딩고뮤직,조회수 3359081회,10만,437,2017. 11. 11.
692,포맨 4MEN - 고백 세아노 결혼식 축가 라이브 LIVE I 군대에서 장갑차 사고로 두 다리를 잃은 평창 패럴림픽 아이스하키 선수 이지훈,조회수 720854회,4.6천,109,2017. 11. 11.
693,수란 X 크러쉬 - 러브스토리 세로라이브 Suran X Crush - Love Story,조회수 1376288회,1.8만,194,2017. 11. 11.
694,단독공개 EXID 의 RE:PLAY - EP1,조회수 340183회,7.5천,45,2017. 11. 11.
695,구구단 Gugudan - 초코코 Chococo 음향사고 댄스 버전 Dance Version,조회수 392911회,6.8천,159,2017. 11. 10.
696,알리 X 폴킴 - 한 달을 못가서 세로라이브 Ali X Paul Kim Live,조회수 60849회,732,10,2017. 11. 9.
697,그랜드민트페스티벌 2017 Festival Girl GMF 2017 현장,조회수 4257회,51,1,2017. 11. 9.
698,어반자카파 URBAN ZAKAPA - 그때의 나 그때의 우리 세로라이브 Live,조회수 662092회,4.5천,92,2017. 11. 8.
699,몬스타엑스 MONSTAX - 드라마라마 DRAMARAMA 밴라이브 VanLive,조회수 3384223회,13만,361,2017. 11. 7.
700,블락비 Block B - 쉘위댄스 Shall we dance 몰빵라이브 Jackpot Live,조회수 1264516회,4.1만,197,2017. 11. 7.
701,어반자카파 URBAN ZAKAPA 명곡 모음 100초 로 듣는 라이브 Live,조회수 493711회,6.5천,40,2017. 11. 6.
702,별 X 앤드류최 - Moment 세로라이브 Star X Andrew Choi Live,조회수 27052회,356,3,2017. 11. 5.
703,마인드유 MIND U - 만약에 IF 세로라이브 Live,조회수 31713회,608,5,2017. 11. 4.
704,그_냥 J_ust - 어른이 된 걸까요 세로라이브 Live with Acoustic Guitar,조회수 93974회,1.6천,15,2017. 11. 4.
705,방민아 - 11° 세로라이브 11도 Live MV,조회수 196088회,4.3천,27,2017. 11. 3.
706,한승석 & 정재일 - 자장가 세로라이브,조회수 23680회,395,8,2017. 11. 2.
707,별 Star 100초 로 듣는 별의 라이브 Live,조회수 151876회,1.7천,13,2017. 11. 2.
708,루시드 폴 Lucid Fall 1분 노트,조회수 7940회,176,1,2017. 11. 1.
709,비투비 BTOB 육성재 수고했어 오늘도 육성재가 나의 꿈을 이루어 준다면,조회수 966715회,2.3만,131,2017. 11. 1.
710,핫펠트 HA:TFELT 채팅 인터뷰 읽씹금지 Chat Interview,조회수 47761회,915,8,2017. 10. 31.
711,바버렛츠 The Barberettes - Next To You 세로라이브 Live,조회수 25952회,640,5,2017. 10. 31.
712,웬 WH3N - 옷과 향기 세로라이브 Live,조회수 24174회,588,12,2017. 10. 30.
713,루시드폴 Lucid Fall - 안녕 세로라이브 Live with Acoustic Guitar,조회수 27121회,399,6,2017. 10. 30.
714,이예준 - 진심 세로라이브 Live,조회수 243347회,2.7천,32,2017. 10. 30.
715,핫펠트 HA:TFELT - 새 신발 feat 개코 세로라이브 Live,조회수 181061회,5.2천,33,2017. 10. 26.
716,이슬라이브 비투비 BTOB - 그리워하다 Missing You,조회수 2920703회,7.4만,496,2017. 10. 23.
717,휘성 Realslow - 아로마 Aroma 세로라이브 Live,조회수 87558회,1.5천,28,2017. 10. 23.
718,WORLD CLUB DOME KOREA 2017 Festival Boy WCD 17,조회수 6806회,138,6,2017. 10. 21.
719,포맨 4MEN 100초 로 듣는 명곡 모음 라이브,조회수 690112회,8.1천,78,2017. 10. 19.
720,NICK&SAMMY - 가시나선미 리믹스 Remix Live,조회수 25847회,675,37,2017. 10. 16.
721,Phe Reds - Smile 세로라이브 Phe REDS LIVE,조회수 47803회,1.3천,13,2017. 10. 13.
722,갓세븐 GOT7 - YOU ARE 밴라이브 Van Live,조회수 9868734회,23만,1.1천,2017. 10. 11.
723,이슬라이브 케이윌 Kwill - 히트곡 메들리 | Tipsy Live,조회수 311394회,2.9천,46,2017. 10. 10.
724,휘성 - 사랑은 맛있다 세아노 결혼식 축가 라이브 Live,조회수 542010회,2.3천,101,2017. 10. 8.
725,갓세븐 GOT7 채팅 인터뷰 읽씹금지 Chat Interview,조회수 2030012회,6.7만,332,2017. 10. 8.
726,젝스키스 SECHSKIES - 특별해 세로라이브 Something Special LIVE,조회수 300423회,9.8천,74,2017. 9. 30.
727,반스 50주년 HOUSE OF VANS 2017 Festival Girl 페스티벌 대신 가주는 여자,조회수 5685회,62,4,2017. 9. 30.
728,아이유 IU - 매일 그대와 세아노 결혼식 축가 라이브 LIVE,조회수 2626202회,2.3만,550,2017. 9. 29.
729,시공소년 박준하 - Wonder 세로라이브 Live with Acoustic Guitar,조회수 30517회,493,4,2017. 9. 29.
730,뉴이스트W 종현 수고했어 오늘도 좋아하는 연예인이 버스정류장에서 기다린다면,조회수 2805629회,5.8만,443,2017. 9. 29.
731,넉살 X 서사무엘 - Ego Expand 100% 어디갈래,조회수 32718회,522,8,2017. 9. 29.
732,장윤주 - 영원함을 꿈꾼다 세로라이브,조회수 75596회,1.7천,13,2017. 9. 28.
733,볼빨간사춘기 - 썸 탈꺼야 세로라이브 안지영  우지윤 LIVE,조회수 3426040회,2.5만,575,2017. 9. 28.
734,케이윌 Kwill - 실화 세로라이브,조회수 568817회,5천,55,2017. 9. 27.
735,볼빨간사춘기 신곡모음 100초로 듣는 라이브 Live,조회수 1355619회,1.9만,243,2017. 9. 26.
736,이슬라이브 비원에이포B1A4 - 롤린ROLLIN',조회수 452343회,1.5만,66,2017. 9. 26.
737,한영애 X 정인 - 바람 세로라이브,조회수 57506회,729,12,2017. 9. 26.
738,지소울 GSoul - 아직도 난 Can't 세로라이브,조회수 110210회,3.2천,22,2017. 9. 22.
739,투빅 2BiC - 그 와중에 After Love 세로라이브 Live,조회수 230319회,1.7천,32,2017. 9. 18.
740,뉴이스트 W NU`EST W - 여보세요 세로라이브 Live,조회수 752491회,3.5만,173,2017. 9. 14.
741,여자친구 GFRIEND - 여름비 세로라이브 Live,조회수 1716713회,3.9만,814,2017. 9. 13.
742,준호 - CANVAS 세로라이브,조회수 132919회,5.2천,23,2017. 9. 12.
743,스무살 - 걔 말고 세로라이브,조회수 85582회,1.6천,11,2017. 9. 12.
744,잔나비 JANNABI - SHE 세로라이브 어쿠스틱 버전 Acoustic Version,조회수 397220회,8천,57,2017. 9. 9.
745,MXM BRANDNEW BOYS - I'M THE ONE 세로라이브 Live,조회수 278873회,1.2만,53,2017. 9. 7.
746,마크툽 MAKTUB - Sweet Dream 세로라이브 Live,조회수 52399회,451,13,2017. 9. 5.
747,dua lipa - new rules 세로라이브 Live,조회수 4188267회,10만,613,2017. 9. 2.
748,정세운 X 식케이 - Just U 세로라이브 Feat Sik-K LIVE,조회수 799526회,2.8만,150,2017. 9. 1.
749,NICK&SAMMY - Belong To Me 세로라이브 LIVE,조회수 14134회,263,3,2017. 9. 1.
750,헨리 Henry - That One 세로라이브 Live,조회수 125335회,4.6천,22,2017. 8. 30.
751,10cm 권정열 - HELP 세로라이브 Live,조회수 864640회,1만,113,2017. 8. 28.
752,10cm 권정열 채팅 인터뷰 읽씹금지 Chat Interview,조회수 286524회,5.7천,35,2017. 8. 27.
753,케이시 Kassy - 비야 와라 Let it rain 세로라이브 Live,조회수 207149회,3.6천,40,2017. 8. 26.
754,빅스 VIXX 엔 N 수고했어 오늘도 좋아하는 연예인이 나만의 사인회를 해준다면,조회수 1292270회,2.3만,232,2017. 8. 25.
755,백지영 X 송유빈 - 남녀 듀엣 라이브 베스트5 감성 듀엣곡 추천 LIVE,조회수 187017회,5.8천,24,2017. 8. 24.
756,린 LYN 노래방어택1 노래방에 갑자기 린이 들어온다면,조회수 119575회,747,12,2017. 8. 24.
757,백지영 노래방어택2 노래방에 갑자기 백지영이 들어온다면,조회수 83027회,518,4,2017. 8. 24.
758,이수 노래방어택3 노래방에 갑자기 이수가 들어온다면,조회수 485464회,2.1천,105,2017. 8. 24.
759,거미 노래방어택4 노래방에 갑자기 거미가 들어온다면,조회수 64863회,352,8,2017. 8. 24.
760,규현 노래방어택6 노래방에 갑자기 규현이 들어온다면,조회수 56062회,771,4,2017. 8. 23.
761,임창정 노래방어택5 노래방에 갑자기 임창정이 들어온다면,조회수 248186회,1.2천,31,2017. 8. 23.
762,지코 노래방어택7 노래방에 갑자기 지코가 들어온다면,조회수 1342740회,1.3만,264,2017. 8. 23.
763,B1A4 노래방어택8 노래방에 갑자기 B1A4가 들어온다면,조회수 33577회,476,2,2017. 8. 23.
764,김윤아 노래방어택9 노래방에 갑자기 김윤아가 들어온다면,조회수 82148회,693,9,2017. 8. 23.
765,정용화 노래방어택10 노래방에 갑자기 정용화가 들어온다면,조회수 45622회,386,2,2017. 8. 23.
766,선미 - 가시나 | 얼큰하게 취해서 무반주 댄스 라이브 회식라이브,조회수 2231960회,2.6만,630,2017. 8. 23.
767,윤종신 노래방어택11 노래방에 갑자기 윤종신이 들어온다면,조회수 1156800회,7.8천,189,2017. 8. 22.
768,워터밤 페스티벌 WATERBOMB Festival 2017 Festival Boy 페스티벌 대신 가주는 남자,조회수 24706회,177,7,2017. 8. 21.
769,선미 Sunmi 채팅 인터뷰 읽씹금지 Chat Interview,조회수 789080회,1만,173,2017. 8. 21.
770,데이브레이크 - 여름에 듣는 캐롤 BEST5 | 베스트 5,조회수 34893회,853,5,2017. 8. 21.
771,긱스 Geeks - 2집 메들리 하우스파티 with 딩고 라이브 LIVE,조회수 18325회,507,2,2017. 8. 18.
772,지코 리얼리티 다큐 핵지코 통합본 FULL Version,조회수 337900회,5.6천,71,2017. 8. 15.
773,위키미키 Weki Meki - I don't like your Girlfriend 세로댄스 Dance Live,조회수 449748회,5.4천,419,2017. 8. 15.
774,구구단 오구오구 Gugudan OGUOGU - ICE CHU 세로라이브Live,조회수 441223회,7.5천,371,2017. 8. 14.
775,긱스 Geeks - Fireworks feat 한상원 하우스파티 with 딩고 라이브 LIVE,조회수 16010회,285,2,2017. 8. 12.
776,후지 록 페스티벌 Fuji Rock Festival 2017 Festival Girl,조회수 5912회,88,2,2017. 8. 8.
777,JJ Project - 내일 오늘 세로라이브 JB 진영,조회수 1087939회,5.2만,126,2017. 8. 1.
778,장문복 - 같이 걸을래 feat 황아영 세로라이브,조회수 364793회,6.3천,496,2017. 7. 31.
779,악동뮤지션 - 다이너소어 DINOSAUR 세로라이브 악뮤 Live,조회수 8604937회,12만,1.1천,2017. 7. 28.
780,린 LYN - My Destiny 별그대 OST 세아노 결혼식 축가 라이브 LIVE,조회수 673314회,3.4천,129,2017. 7. 28.
781,MXM BRANDNEW BOYS - GOOD DAY 세로라이브,조회수 852157회,3.2만,116,2017. 7. 28.
782,드림캐쳐 Dreamcatcher - 날아올라 Fly high 세로라이브 Live,조회수 572989회,2.1만,134,2017. 7. 28.
783,지코 리얼다큐 핵지코5 - 딘 크러쉬 송민호가 말하는 진짜 우지호,조회수 1527170회,2.1만,237,2017. 7. 27.
784,박원 - all of my life 세로라이브 Live,조회수 7520552회,4.6만,1천,2017. 7. 27.
785,버즈 BUZZ 채팅 인터뷰 읽씹금지 Chat Interview,조회수 379230회,4.9천,43,2017. 7. 27.
786,이진아 - 랜덤 RANDOM 세로라이브,조회수 316175회,7.5천,106,2017. 7. 20.
787,지코 리얼다큐 핵지코4 - 돌발상황 일본으로 떠나버린 지코,조회수 685048회,8.1천,77,2017. 7. 20.
788,칵스 The KOXX - lol 팀보이스 라이브 Live,조회수 28783회,488,11,2017. 7. 19.
789,린 LYN 100초로 듣는 린 명곡 모음,조회수 1043430회,1.6만,160,2017. 7. 19.
790,정용화 - 여자여자해 That Girl 세로라이브 LIVE,조회수 277116회,7.7천,201,2017. 7. 18.
791,지코 리얼다큐 핵지코3 - 팬시차일드 아무말대잔치,조회수 1002274회,1.1만,119,2017. 7. 17.
792,상균 X 소희 - 한 여름밤의 꿀 세로라이브 프로듀스101 X 엘리스 Live,조회수 527019회,1.6만,164,2017. 7. 15.
